marker	allele_id	specific	normalized_Inf
RH8921975E0AF24D1Z0Z	16	1.609437912319576	0.999999999928842
RH8921975E0AF24D1Z0Z	17	1.6094379123195766	0.9999999999288424
RH8921975E0AF24D1Z0Z	27	1.609437912319575	0.9999999999288415
RH892396139D3C45FZ0Z	1	1.6094379123195766	0.9999999999288424
RH892396139D3C45FZ0Z	2	1.609437912319576	0.999999999928842
RH892396139D3C45FZ0Z	3	1.6094379123195766	0.9999999999288424
RH892396139D3C45FZ0Z	4	1.6094379123195766	0.9999999999288424
RH89A8A30FCAA5410Z0Z	1	1.6094379123195766	0.9999999999288424
RH89A8A30FCAA5410Z0Z	17	1.6094379123195766	0.9999999999288424
RH89A8A30FCAA5410Z0Z	4	1.609437912319575	0.9999999999288415
RH89A8A30FCAA5410Z0Z	8	1.609437912319576	0.999999999928842
RH89D5468E75AA41FZ0Z	18	1.609437912319575	0.9999999999288415
RH89D5468E75AA41FZ0Z	2	1.609437912319575	0.9999999999288415
RH89D5468E75AA41FZ0Z	6	1.6094379123195766	0.9999999999288424
RH8EDCAF550FA4497Z0Z	1	1.609437912319576	0.999999999928842
