CHROM	POS	informativeness	normalized_Inf
1	464958	0.18242511174662526	0.11334709486911929
1	464960	0.04598914132418433	0.028574660115114812
1	464964	0.029529553505842146	0.018347743195126987
1	464967	0.018125073383443192	0.011261741284589838
1	464981	0.01482133583609372	0.009209013731805321
1	464996	0.01543616576690049	0.009591029046628436
1	465005	0.010305096099017814	0.006402916210313745
1	465028	0.011750942955945212	0.0073012713725459505
1	465036	0.011030802172657748	0.006853822746088326
1	465037	0.011307199041642062	0.007025557776591176
1	465041	0.030206349921134815	0.018768260451533035
1	465044	0.010540429623156065	0.006549137150133868
1	465050	0.08748060781934501	0.0543547577346678
1	465059	0.16769847714283684	0.10419692232129109
1	465060	0.01137060311097629	0.007064952939861773
1	465067	0.1824260316062298	0.11334766641002648
1	465071	0.012227058463310451	0.007597098570157548
1	465076	0.09332980506426775	0.05798906832206813
1	465082	0.011093126429377341	0.006892546984058671
1	465089	0.010636638283210709	0.006608914951632988
1	465090	0.06530692707221253	0.04057747525870251
1	569345	0.07112638297775764	0.04419330651294694
1	569350	0.49786907973206473	0.30934345207457664
1	569397	0.07112638297775764	0.04419330651294694
1	569434	0.019343166010722473	0.012018584787447956
1	569438	0.07384345419176794	0.045881517777897826
1	569458	0.10724655745190209	0.06663603275612123
1	569460	0.43696570521534245	0.27150205785476944
1	569464	0.024962911848370496	0.015510329199724641
1	569466	0.18612223188917923	0.11564424477095207
1	569467	0.05316235808426577	0.03303163028132192
1	569476	0.13113591109754774	0.0814793227402099
1	569477	0.10724655745190209	0.06663603275612123
1	569482	0.014587800045251564	0.009063909786485084
1	569488	0.015607044153579011	0.009697201757832988
1	569489	0.07146734162172573	0.04440515602968438
1	569493	0.041683612563572295	0.025899484684395405
1	569497	0.10724655745190209	0.06663603275612123
1	569498	0.16202379678676596	0.10067104517360508
1	569504	0.012056308349499667	0.007491005559366878
1	652416	0.15032886250364008	0.0934045739461201
1	652422	0.011894925905485944	0.007390733009076541
1	652450	0.015719885087290483	0.009767313771996251
1	652464	0.014573380223121164	0.009054950247245331
1	652468	0.014798326961641878	0.009194717514303495
1	652474	0.016221548539086493	0.010079014799988873
1	652480	0.6504621612078786	0.40415486436760095
1	652485	0.013270675713871097	0.008245534426239928
1	652507	0.18170963556986544	0.11290254452565326
1	652551	0.12518395342105154	0.07778116350678256
1	652568	0.010444396178505323	0.006489468216086265
1	762829	0.18047797964426127	0.11213727367171804
1	762844	0.02304515656644291	0.014318760847126815
1	762848	0.17955081799905648	0.11156119575156853
1	762849	0.013887327882636663	0.008628681961165924
1	762856	0.01618644353503941	0.010057202834596565
1	762865	0.18204733553235716	0.11311236930974884
1	762869	0.03401405573221565	0.0211341210924832
1	762873	0.04908464332868413	0.030498003650509843
1	762893	0.023053830291027082	0.01432415013522371
1	762901	0.17963133529570152	0.1116112239608104
1	762910	0.06588129896836574	0.04093435258321175
1	762929	0.1370651157719052	0.08516334473854234
1	762933	0.013373252134287729	0.008309268739706855
1	762935	0.07054211094242488	0.043830277886108444
1	762937	0.0117900063291837	0.007325542811000764
1	762940	0.17882762940364394	0.11111185341296363
1	762941	0.029577479570669196	0.01837752133348
1	1082292	0.03533991475288205	0.02195792362032423
1	1082297	0.4155886086085823	0.2582197209335336
1	1082300	0.013011859702746612	0.008084722996904917
1	1082317	0.17849273070867577	0.11090376915424148
1	1082359	0.030050816916654996	0.018671622362372707
1	1082376	0.05770489679467944	0.0358540682736913
1	1082385	0.15379758413007197	0.09555981187088466
1	1191667	0.10846506080256288	0.06739313145576473
1	1191719	0.0327906307041113	0.02037396438270739
1	1191730	0.21876547460568474	0.13592663184802556
1	1191768	0.010588331006663197	0.006578899953120587
1	1191808	0.4153917857421914	0.25809742801072477
1	1191809	0.18592980936596834	0.11552468593508504
1	1191810	0.026909505619269213	0.016719815912980142
1	1191816	0.03079034355979248	0.01913111610079163
1	1191817	0.057935749851213275	0.035997505342465645
1	1191825	0.019769682520146922	0.01228359439491979
1	1191826	0.058709874420961566	0.03647849598135119
1	1191833	0.19847861873767136	0.12332169958485319
1	1191836	0.03079034355979248	0.01913111610079163
1	1319270	0.12560698357297517	0.07804400691854477
1	1319276	0.014651876049720916	0.00910372244652889
1	1319281	0.16201598656604932	0.1006661924106272
1	1319282	0.04913901372394254	0.030531785876489706
1	1319317	0.029688381566039382	0.018446428617515866
1	1319319	0.018983532727087707	0.01179513206469529
1	1319356	0.14011594059780635	0.08705892878209648
1	1319357	0.04522518215015173	0.02809998559171105
1	1319379	0.038488175012514114	0.023914047702719345
1	1319388	0.04522518215015173	0.02809998559171105
1	1319404	0.11884343070802145	0.07384157524180827
1	1319406	0.01797934809393053	0.011171197071366807
1	1319408	0.1627235859756389	0.10110584864347898
1	1319426	0.44083642123642114	0.2739070689404252
1	1319429	0.1767601513583847	0.10982725707700904
1	1319443	0.07049218555966756	0.04379925750168006
1	1415882	0.029036312225878394	0.01804127515671861
1	1415890	0.06482323349889671	0.04027693954397943
1	1415891	0.17193787747061245	0.10683100984652155
1	1415912	0.18360411084683076	0.1140796481978913
1	1415934	0.18498861639506708	0.11493988986210214
1	1415966	0.1669055397971354	0.10370424264748981
1	1415974	0.1188609902839384	0.07385248561976153
1	1416002	0.14505106104488624	0.09012529152212666
1	1416029	0.03359721856861453	0.020875125600715083
1	1497555	0.024915046561840515	0.01548058882505086
1	1497557	0.09985600659606461	0.062044025323749974
1	1497573	0.01945871333414788	0.012090378376087018
1	1497610	0.035504297242416716	0.022060060203702
1	1497618	0.015457930440142376	0.009604552198452895
1	1497642	0.07699957118251943	0.047842523521808886
1	1497647	0.01848234999610028	0.01148372972533481
1	1497652	0.05661926911790896	0.035179529872189017
1	1497674	0.051506647579231984	0.0320028795030271
1	1497739	0.04181494870472244	0.025981088417062242
1	1639007	0.08813966208293342	0.054764251172405735
1	1639037	0.013940003333870597	0.008661411059211258
1	1639041	0.012336103000900753	0.0076648517507853006
1	1639060	0.1036676093857252	0.06441230729363097
1	1639101	0.06560302743531854	0.04076145275843607
1	1639128	0.08860642996089907	0.055054270361316056
1	1639153	0.16283021086055893	0.10117209840937318
1	1895144	0.19501709516015375	0.12117093405933972
1	1895151	0.01121060996972155	0.006965543611910271
1	2014890	0.022011132293070473	0.013676285442897902
1	2014893	0.016014923690682775	0.00995063156332756
1	2014909	0.14348505005545764	0.08915227418649041
1	2014911	0.05598067731712256	0.03478275047743709
1	2014919	0.13315247473940545	0.08273228417865885
1	2014920	0.11861643091508678	0.07370053234032016
1	2014921	0.028906566353694804	0.01796065951371604
1	2014933	0.08266229469573798	0.05136097146532371
1	2014943	0.05559049616237584	0.03454031729518615
1	2014944	0.011004639826439417	0.006837567166412833
1	2014959	0.18584240859642798	0.11547038078366223
1	2014984	0.1693640564051625	0.10523180490325205
1	2161814	0.03038893395462898	0.018881706290035764
1	2161829	0.1335926471632434	0.08300577868281915
1	2161844	0.13435723209946282	0.08348084201413031
1	2161845	0.026388631158935513	0.01639617841425493
1	2161849	0.024036982676542307	0.014935017058339937
1	2161851	0.11450966695608311	0.07114885642460085
1	2161860	0.02256220600164397	0.014018686789551938
1	2161871	0.013507752827539153	0.008392838719146452
1	2161902	0.10755340729083812	0.06682668928071618
1	2161905	0.01950130765521258	0.012116843715778366
1	2161952	0.14652584802984003	0.09104162819691229
1	2161959	0.16411541302826232	0.10197063941413904
1	2161960	0.010177121556663615	0.006323401156414802
1	2161975	0.16295904281566645	0.1012521462037691
1	2161978	0.023671901629358366	0.01470817944977895
1	2309402	0.055814007274636285	0.03467919255749584
1	2309407	0.018165761849379798	0.01128702244990989
1	2309409	0.10552693068460944	0.0655675685711985
1	2309415	0.012856891294503861	0.0079884357111106
1	2309417	0.03809673447994917	0.023670832025034127
1	2309432	0.17177097011558684	0.10672730447600919
1	2309440	0.011850117920788404	0.007362892242836747
1	2309472	0.022027406632093446	0.013686397258269742
1	2309475	0.010346669742638426	0.006428747367452162
1	2309485	0.18575534550609105	0.11541628544412517
1	2309520	0.16336694015603867	0.10150558707105631
1	2309538	0.037041489985194034	0.023015171755941054
1	2309555	0.018165761849379798	0.01128702244990989
1	2309566	0.19064970282469043	0.11845732062838847
1	2309573	0.015480286240701482	0.009618442638330315
1	2309578	0.14548574044931029	0.09039537302142887
1	2309587	0.0240780283014876	0.014960520139029279
1	2309588	0.027796621488888534	0.01727101199377686
1	2309596	0.0455880028738896	0.02832541878235159
1	2428258	0.30131676390535733	0.1872186317828492
1	2428262	0.07049713333940688	0.04380233173008061
1	2428271	0.1850106781541734	0.11495359760375275
1	2428295	0.179388253261119	0.11146018860076046
1	2428307	0.18284252161970277	0.11360644620529244
1	2428365	0.05523023649598391	0.03431647537894405
1	2428386	0.21369165175702373	0.13277408846038571
1	2621817	0.07367869095009583	0.045779144619915654
1	2621823	0.021559803543667044	0.01339585912392245
1	2621830	0.02373390140790938	0.014746702078127656
1	2621834	0.08198934874806986	0.05094284663896718
1	2621853	0.19123761919633273	0.11882261360868937
1	2621859	0.35076375497246537	0.21794177474170048
1	2621860	0.012520753814483379	0.007779581751959041
1	2621862	0.09500904335590514	0.05903243773611264
1	2621863	0.09343269024977352	0.05805299448207151
1	2621864	0.05488275361595259	0.034100572126419204
1	2621867	0.18197818599042354	0.11306940428363668
1	2621880	0.18498320203767174	0.11493652573270423
1	2621881	0.08085521647533467	0.05023817063750532
1	2621886	0.021005488729533228	0.013051443965157193
1	2621887	0.018119072665904686	0.011258012829150739
1	2621897	0.13786065033814082	0.08565763815619426
1	2621914	0.1818252078434682	0.11297435361670914
1	2721924	0.018225157492143665	0.011323927037719703
1	2721928	0.14052837711877814	0.08731519000086446
1	2721940	0.04578343428846568	0.02844684714753811
1	2721948	0.013237663765010038	0.008225022949154658
1	2721999	0.022763471730765254	0.014143740218184604
1	2722005	0.39416918690951364	0.24491108595383806
1	2722023	0.022266644541989664	0.013835044129359287
1	2722026	0.1854970890803695	0.11525582170474986
1	2722071	0.016305430291868366	0.010131133463364344
1	2722085	0.021755955907506987	0.013517735440072655
1	2722086	0.18537444999778638	0.11517962175839863
1	2825559	0.18410689740952182	0.11439204705391841
1	2825582	0.18381664401460762	0.1142117024797837
1	2825590	0.011591666996389527	0.0072023076546384995
1	2825594	0.16110935033934198	0.10010286765003663
1	2825596	0.15245328891601698	0.09472455429203101
1	2825608	0.05240172670082835	0.03255902343046985
1	2825621	0.18221087175331882	0.11321398007689817
1	2825626	0.08184416128004349	0.05085263659302214
1	2825641	0.5453999390720365	0.3388760354521401
1	2825673	0.012933952069702541	0.008036316262825784
1	2825674	0.1337772821200313	0.08312049883161238
1	2825733	0.18428992637604347	0.11450576934485465
1	2958344	0.29029976560340925	0.18037338586386495
1	2958362	0.010987714952365401	0.006827051150887625
1	2958386	0.024113957735660323	0.014982844351659752
1	2958393	0.024779141144045745	0.01539614604117905
1	2958398	0.07466906846380138	0.046394500767583204
1	2958448	0.04485693616015647	0.027871181493615508
1	2958455	0.025769890767933068	0.01601173339390204
1	2958490	0.18130049762032097	0.11264833282454718
1	2958498	0.02299458123225706	0.01428733662517012
1	2958522	0.16346407593143586	0.10156594092170612
1	2958529	0.06466482759792427	0.04017851642386486
1	3011581	0.18383364187787168	0.11422226384604252
1	3011583	0.011655278135017016	0.007241831477294873
1	3011614	0.040929146625525575	0.025430708640151692
1	3011631	0.16258955122164465	0.10102256816837724
1	3011636	0.16514030695351822	0.10260744181411846
1	3011645	0.16279064801056456	0.10114751662856093
1	3011651	0.4554563060102557	0.2829909140896448
1	3011652	0.03699218444140828	0.022984536499119506
1	3011662	0.14436010942155378	0.08969597914045953
1	3011672	0.037948587799082056	0.023578783316772333
1	3011673	0.02986032314023014	0.018553261924263757
1	3011674	0.029365245132764645	0.01824565266289328
1	3011676	0.34126754669412723	0.21204144879251483
1	3011678	0.015246974876892895	0.009473478137366292
1	3011683	0.15386590095023117	0.0956022594978676
1	3011705	0.01671633053267299	0.010386440137595213
1	3011706	0.01879087431563948	0.011675426663225746
1	3011719	0.1627624536873481	0.10112999851059028
1	3011731	0.03876766848826854	0.02408770676318706
1	3011732	0.012346284806079008	0.007671178062039431
1	3011744	0.03884357677283076	0.02413487123220806
1	3080300	0.1856123402711158	0.11532743129581015
1	3080313	0.18628519363250332	0.11574549859507607
1	3080325	0.015051286003145932	0.00935188980380268
1	3080329	0.018785261644672563	0.011671939314677813
1	3080363	0.013404649216826783	0.008328776843931622
1	3080364	0.013441324673402436	0.008351564586342999
1	3080370	0.02099166933300798	0.013042857491321525
1	3080406	0.1851964514353675	0.1150690250332664
1	3080426	0.013490900573671444	0.008382367825092376
1	3080455	0.0550200486477011	0.034185878325986026
1	3080457	0.022796868707806534	0.014164490926729036
1	3145517	0.016602944062933347	0.010315989162839587
1	3145623	0.011283687277007806	0.00701094909585077
1	3145625	0.36909123569154645	0.22932927877493328
1	3328184	0.018553463550673277	0.011527915061111725
1	3328190	0.10622524515913234	0.06600145574952822
1	3328222	0.010985029276947195	0.006825382446927405
1	3328223	0.05093438165609397	0.03164731069312344
1	3328247	0.016633626558767448	0.010335053269380794
1	3328262	0.013980098918287158	0.008686323846530852
1	3328307	0.021424483312552124	0.01331177993697807
1	3328313	0.10406870909736593	0.06466152455671514
1	3328318	0.020834936232762336	0.012945473740737071
1	3328320	0.4131856943891879	0.25672670638427386
1	3328339	0.4127235179323635	0.25643954000571784
1	3328355	0.099060009808982	0.061549444712138336
1	3328361	0.14702732244299288	0.09135321176859193
1	3526613	0.13204554594227802	0.08204451064693354
1	3526645	0.035130424969537236	0.02182776029949877
1	3526650	0.06529264243478664	0.04056859971444229
1	3526653	0.06876169026948914	0.04272404032380133
1	3526658	0.06529264243478664	0.04056859971444229
1	3526660	0.05417407480154662	0.03366024522164649
1	3526671	0.08748754410365239	0.05435906749042402
1	3526675	0.06566925910878026	0.040802604810932175
1	3526677	0.08165520367765877	0.05073523063350989
1	3526686	0.0711179518405608	0.04418806795286847
1	3526697	0.014481743541035416	0.008998013175378322
1	3526710	0.05732510027137944	0.03561808742574073
1	3526722	0.08168049767524066	0.05075094667784218
1	3526747	0.07142803581087022	0.04438073395626866
1	3526764	0.13204554594227802	0.08204451064693354
1	3761269	0.3252844851166823	0.20211061427323082
1	3761281	0.014868919237836065	0.009238578961613024
1	3761283	0.06103761588095202	0.03792480306906605
1	3761287	0.02001486318313833	0.01243593370611484
1	3761341	0.07306036616860528	0.04539495783227164
1	3761359	0.015081713761453966	0.009370795633019798
1	3761360	0.01978939839533389	0.01229584455693887
1	3761370	0.16488526084555968	0.10244897275732036
1	3761378	0.15427804380511487	0.09585833825163598
1	3761394	0.015369461825344481	0.009549583557466866
1	3870098	0.06999641478791176	0.043491217801654596
1	3870149	0.16236636382164496	0.1008838940398039
1	3870204	0.08496251891144756	0.05279018112786405
1	3870275	0.026849003517801534	0.016682223843724003
1	3953734	0.05697757006387551	0.035402154767003785
1	3953738	0.05648033070993552	0.035093202585563026
1	3953744	0.0469778025623116	0.029188949880808245
1	3953768	0.17873603568802837	0.11105494303766555
1	3953789	0.1701554802768113	0.10572354420275187
1	3953794	0.053595609363182986	0.03330082443635582
1	3953810	0.17708514590055716	0.110029187539602
1	3953828	0.13766350847726233	0.08553514703096636
1	3953834	0.14757297221296148	0.09169224303270784
1	3953902	0.015306363343277049	0.009510378266240687
1	4312717	0.10415539512827318	0.06471538561605614
1	4312742	0.11011417335222246	0.06841778269388889
1	4312844	0.11092231293097765	0.06891990804616979
1	4312853	0.05174224373186562	0.03214926362310621
1	4312869	0.17615159639936995	0.10944914062137369
1	4420059	0.24351900658922687	0.15130686602313898
1	4420086	0.22921229151702044	0.14241760414998655
1	4420102	0.17851484104568613	0.1109175070790409
1	4420104	0.34130153391781065	0.21206256624191802
1	4420114	0.41718423562882617	0.2592111397437384
1	4420117	0.24072134659996036	0.149568582136788
1	4420145	0.17851484104568613	0.1109175070790409
1	4427570	0.10271949199131689	0.06382320883442145
1	4427574	0.06742529692262127	0.04189369245107928
1	4427576	0.0893845961730679	0.05553777221383048
1	4427577	0.02290810622010743	0.014233606679155087
1	4427579	0.4788286469857521	0.29751296604015975
1	4427582	0.03023325434448418	0.018784977109654176
1	4427583	0.04568677517515857	0.028386789463696847
1	4427587	0.015402391852103223	0.009570044133488055
1	4427634	0.010676722121926038	0.0066338204409380755
1	4427645	0.4882329192498154	0.3033561689319323
1	4427676	0.043422605905512696	0.026979981998709546
1	4427697	0.12116299652108159	0.07528280251447271
1	4427724	0.2102109977410554	0.13061143652514937
1	4499890	0.016719161159334153	0.010388198904826491
1	4499896	0.011057337393471818	0.006870310005776361
1	4499900	0.27064754904241156	0.16816277717298614
1	4499905	0.27075601363596896	0.16823017001412616
1	4499917	0.07524219732187032	0.046750605749105695
1	4499961	0.04030413367662457	0.025042366260447375
1	4499985	0.27181915440045123	0.1688907365114534
1	4500002	0.03904772366201141	0.024261714826237665
1	4500016	0.02229911557971026	0.013855219519456495
1	4500036	0.02524912857510296	0.015688165650898825
1	4500037	0.27075601363596896	0.16823017001412616
1	4500044	0.09138446242872306	0.056780358982915946
1	4500047	0.11559547444310853	0.07182350654849612
1	4500049	0.08444900100012831	0.052471114510039316
1	4595258	0.026399877208426778	0.01640316597767964
1	4595263	0.026399877208426778	0.01640316597767964
1	4595264	0.1340718156154915	0.08330350278173976
1	4595269	0.037316929603686586	0.023186312013272245
1	4595274	0.026133219501459963	0.0162374822287716
1	4595298	0.024904309228326163	0.015473917344634373
1	4595299	0.1629050675531149	0.1012186094875438
1	4595308	0.016003789010131858	0.009943713197316113
1	4595349	0.17141690879035168	0.10650731380566411
1	4595360	0.2865377345597371	0.17803590455153367
1	4595366	0.052460589823704454	0.03259559714507004
1	4595394	0.019522290453970872	0.012129881061671727
1	4595413	0.020438548602006792	0.012699184258121337
1	4595424	0.1672439970538737	0.10391453796495652
1	4595426	0.04529610881165151	0.02814405480429255
1	4663583	0.6381701326353331	0.3965173975988735
1	4663589	0.0317946640930388	0.019755135533593104
1	4663592	0.16864232168253251	0.10478336590659736
1	4663608	0.05382862475779	0.03344560504131535
1	4663617	0.04776092433085595	0.029675530793618954
1	4663626	0.07849575867546704	0.0487721570798284
1	4663628	0.6418879146139086	0.39882738542123863
1	4663671	0.056510452847538	0.03511191852195905
1	4663674	0.06570497682421664	0.04082479747531546
1	4663676	0.022946132527190327	0.014257233752177982
1	4663682	0.029816752675995463	0.018526190072719773
1	4663691	0.030905638196434077	0.019202752686304406
1	4663692	0.0923512923798803	0.057381084207348505
1	4663698	0.024971592417281113	0.01551572274044066
1	4663709	0.01960685679454071	0.012182425083355633
1	4663710	0.01767712517872526	0.010983415416125325
1	4663711	0.05164378481403163	0.03208808765783702
1	4663714	0.1736803051927864	0.10791364106125335
1	4663727	0.12460964697188251	0.07742432684677095
1	4663729	0.036972443918787484	0.022972271022788742
1	4895651	0.19111415303191884	0.11874589976750294
1	4895656	0.18391111647020225	0.11427040151679826
1	4895662	0.09394807764160867	0.058373222673450256
1	4895693	0.12736119878858831	0.07913396211474123
1	4895768	0.18490728506597617	0.1148893558660638
1	4895769	0.11470137570591366	0.07126797176813131
1	4895780	0.10078215260151982	0.06261947219144214
1	4895800	0.026731943062009426	0.0166094900930849
1	4895809	0.014054583227548392	0.008732603549951399
1	5028679	0.1782755931330432	0.11076885399289538
1	5028691	0.045560075146309165	0.028308066309563003
1	5028692	0.016084604306467756	0.009993926564176395
1	5028706	0.13910393205079544	0.08643013251776567
1	5028715	0.16678665044561233	0.1036303725400414
1	5028726	0.1827627397211623	0.11355687492458376
1	5028729	0.014444713781216569	0.00897500529198452
1	5028733	0.1782755931330432	0.11076885399289538
1	5028735	0.17938402039827794	0.1114575585752041
1	5028737	0.10082414737417122	0.06264556501075934
1	5028738	0.1758465951236544	0.10925963267368635
1	5028741	0.023261656268763246	0.014453279675500197
1	5028758	0.11098802500298832	0.06896073725213231
1	5028759	0.015144024184878521	0.009409511275880675
1	5028777	0.16073074889423977	0.09986762934591988
1	5028801	0.06698635771298334	0.04162096418598325
1	5028803	0.2275953054297679	0.1414129142052797
1	5028804	0.17400866031017267	0.10811765956662686
1	5028807	0.07932263843392176	0.04928592636043653
1	5028809	0.0331273588578936	0.020583185348102096
1	5173837	0.10352130920466995	0.06432140588020895
1	5173845	0.010239685919551406	0.006362274580735451
1	5173878	0.13533322742515191	0.08408726200594784
1	5173879	0.028286625425895537	0.017575468557911055
1	5173880	0.14100362277196293	0.08761047672768578
1	5173886	0.1203478873347944	0.07477634670155202
1	5173898	0.015008363660257262	0.009325220652692803
1	5173903	0.09803947131937302	0.06091534849648158
1	5173920	0.08819254641586147	0.054797110055944814
1	5173940	0.016267683393136632	0.010107679996511033
1	5173951	0.12078073378726087	0.07504528932376964
1	5173958	0.019704611425550723	0.012243163450617139
1	5173984	0.01761729777853318	0.010946242562342109
1	5351334	0.10323673127220423	0.06414458766916326
1	5351370	0.1381832287722563	0.08585806740644575
1	5351373	0.053400505396663966	0.03317959952608641
1	5351391	0.0345589564552532	0.021472686947573223
1	5351396	0.056032504215118906	0.03481495233971208
1	5351399	0.016463861608637734	0.010229572375201432
1	5351401	0.32631578643100034	0.20275139780787388
1	5351422	0.02524912857510296	0.015688165650898825
1	5351431	0.01552361907824637	0.00964536684411055
1	5351448	0.026653363820437342	0.016560666065164962
1	5351461	0.45885881223922753	0.28510501007476163
1	5351481	0.1850464913303103	0.11497584958120412
1	5351482	0.18157704844307307	0.11282016351190427
1	5351489	0.184853612972515	0.11485600751938543
1	5351491	0.23542179584897155	0.14627578611772704
1	5351510	0.015503824310928942	0.009633067663654753
1	5351520	0.2119224617890697	0.13167482892742347
1	5351523	0.12782974681616813	0.07942508737279558
1	5593176	0.016066712891398632	0.00998281000296524
1	5593178	0.11770770509788214	0.0731359092441547
1	5593184	0.16307472203287976	0.10132402174262624
1	5593191	0.021365480457371328	0.01327511940181548
1	5593192	0.07573528044417377	0.04705697551863456
1	5593198	0.020765752560508187	0.012902487508264447
1	5593199	0.107078845199994	0.06653182727505708
1	5593200	0.1623739974686207	0.10088863709134802
1	5593201	0.022904084446572506	0.014231107810758951
1	5593212	0.012028362295789088	0.007473641699913416
1	5593217	0.03643280181800375	0.022636972533412666
1	5593233	0.010738796819852472	0.0066723896193120035
1	5593235	0.17761009316734752	0.11035535561526044
1	5593242	0.019929406146640294	0.012382836263934672
1	5593255	0.17679731020487363	0.10985034516646056
1	5593258	0.18337994909987718	0.11394036867351713
1	5593262	0.16303508033499653	0.10129939097086613
1	5593267	0.1288837489717617	0.080079975733167
1	5593269	0.04156080829767081	0.025823182103877865
1	5593281	0.17823942356273056	0.11074638057529214
1	5593293	0.15134081768692575	0.09403333705370416
1	5593301	0.1766258875832513	0.1097438343030728
1	5593313	0.1323618052643396	0.08224101361211053
1	5685487	0.01936539548771283	0.012032396738079053
1	5685513	0.07144020607190293	0.044388295764610994
1	5685540	0.039053592121660374	0.024265361105229623
1	5685543	0.011921735465586059	0.007407390725346918
1	5685554	0.1853895339076957	0.11518899391857504
1	5685555	0.18505783959241548	0.11498290065289662
1	5685558	0.01591101552813503	0.009886069791950747
1	5685595	0.013755228878872233	0.008546604235306562
1	5685599	0.1776094939194873	0.11035498328163042
1	5765441	0.012801677215589072	0.00795412927500131
1	5765447	0.4356398231914809	0.27067824103423965
1	5765448	0.16518152712372294	0.10263305334587515
1	5765462	0.18485615691102714	0.11485758815725439
1	5765468	0.01652966435566442	0.010270457920719102
1	5765485	0.013648287839220181	0.008480158031432618
1	5765489	0.10003803782881568	0.06215712768783917
1	5765490	0.17888193877904332	0.11114559772517338
1	5765506	0.041844193038282365	0.025999258943140938
1	5765512	0.03115683116709575	0.019358827654292313
1	5765520	0.024909239322331578	0.0154769805842706
1	5765521	0.08125734633960052	0.05048802797040341
1	5765530	0.10041425879525079	0.06239088691739908
1	5765546	0.011251945181789565	0.006991226623195559
1	5765548	0.01206322492638099	0.007495303070210811
1	5765551	0.26843584047030195	0.16678856537206946
1	5765569	0.012757691077940635	0.007926799151043988
1	5765578	0.21517195992418275	0.13369385563855551
1	5765626	0.15458419620830863	0.09604856143503963
1	5843626	0.029068880671138192	0.018061511069522813
1	5843636	0.03728367385611375	0.02316564905553035
1	5843645	0.03617486521202652	0.022476707509217278
1	5843657	0.03648358482500372	0.022668525789743734
1	5843660	0.013398722613869443	0.008325094438470963
1	5843661	0.010646864077100582	0.006615268594610372
1	5843665	0.05411819280081154	0.033625523782376696
1	5843667	0.46508881497477617	0.28897592841675995
1	5843691	0.44410652132504747	0.27593889636499525
1	5843701	0.01624077919460834	0.01009096347807908
1	5843710	0.08363560692131805	0.05196572435331057
1	5843714	0.026525090656243006	0.01648096546708452
1	5843719	0.06074295528734375	0.03774172014841916
1	5843726	0.03796697031890467	0.02359020501852336
1	5843733	0.010916393491085655	0.006782736635410678
1	5843739	0.013424418599041893	0.00834106025173653
1	5843742	0.03706020709987909	0.023026801353169035
1	5843743	0.01266105425835179	0.007866755319068703
1	5843752	0.44589230156400134	0.2770484640129035
1	5843764	0.018080849358133463	0.011234263352718056
1	5843767	0.0787870671369734	0.04895315720369511
1	5924015	0.1834151763896828	0.11396225661932323
1	5924018	0.021549905237883332	0.013389708960746077
1	5924045	0.48806756602741497	0.30325342919831294
1	5924090	0.024527477333664865	0.015239778524025022
