CHROM	POS	informativeness	normalized_Inf
chr01	737645	0.04476558490043091	0.027814421764631985
chr01	737665	0.02669941304152506	0.01658927805493602
chr01	737673	0.1677377345261601	0.10422131430498922
chr01	737682	0.05515856185044357	0.034271941417747656
chr01	737701	0.13296261675415244	0.08261431877981605
chr01	737705	0.009398078746047034	0.005839354642661213
chr01	737707	0.07688836861549152	0.04777342948210173
chr01	737709	0.009105629071591185	0.005657645443321208
chr01	737712	0.17316407421959976	0.10759288872331078
chr01	737713	0.03106081039691569	0.01929916659533612
chr01	1049381	0.02888184301309049	0.017945298038499563
chr01	1049386	0.41851987336636665	0.2600410181299885
chr01	1049389	0.009209844353855811	0.005722398038907211
chr01	1049406	0.18193455418482918	0.113042294318563
chr01	1049448	0.035724225616621	0.02219670938569602
chr01	1049465	0.07400182901131616	0.04597992158603771
chr01	1049474	0.1572182652624121	0.09768520055839651
chr01	1140636	0.11006669580773895	0.06838828323689418
chr01	1140688	0.03798450392259335	0.02360109925902386
chr01	1140699	0.2268332777323659	0.14093943977578183
chr01	1140737	0.011843402180102929	0.0073587195185374175
chr01	1140777	0.4328161681873852	0.268923805537051
chr01	1140778	0.1864535372583964	0.11585009637085388
chr01	1140779	0.025651653978394626	0.015938268746011633
chr01	1140785	0.027398879083948335	0.017023880742631756
chr01	1140786	0.06283055860496634	0.03903882101916061
chr01	1140794	0.024184938199620934	0.015026946993589729
chr01	1140795	0.057455728193886973	0.03569925111742361
chr01	1140802	0.20806313585776615	0.12927689490245275
chr01	1140805	0.027398879083948335	0.017023880742631756
chr01	1264919	0.14484927556646773	0.0899999151550984
chr01	1264925	0.011481294195271573	0.007133729177478714
chr01	1264930	0.16473314833782546	0.10235445994228161
chr01	1264931	0.0507283000568339	0.031519264996133244
chr01	1264966	0.04425343760251557	0.027496206756796877
chr01	1264968	0.023171430971114446	0.014397219546089957
chr01	1265005	0.1689800594913973	0.10499321420596666
chr01	1265028	0.0507283000568339	0.031519264996133244
chr01	1265053	0.12355366502099305	0.07676820837041892
chr01	1265057	0.16321545259946207	0.1014114625600042
chr01	1265075	0.445811742077961	0.27699840958991645
chr01	1265078	0.17747565170100954	0.11027182243557122
chr01	1265092	0.07587904247297324	0.047146299889390834
chr01	1361531	0.027732367152287746	0.017231088529749836
chr01	1361539	0.06172904616192644	0.038354412857447825
chr01	1361540	0.17997225360759345	0.11182304841781994
chr01	1361561	0.1864535372583964	0.11585009637085388
chr01	1361583	0.1864535372583964	0.11585009637085388
chr01	1361615	0.1700705665416991	0.10567078433270273
chr01	1361623	0.12028753391481672	0.07473884701329973
chr01	1361651	0.15999589051660185	0.09941103616393963
chr01	1361678	0.0316546263988941	0.01966812522206583
chr01	1441862	0.02713125986036924	0.016857599569862346
chr01	1441864	0.2269667646515917	0.14102237986200356
chr01	1441880	0.020690012254898943	0.012855427410435202
chr01	1441917	0.03446272323673477	0.021412893887042615
chr01	1441925	0.019209255857498594	0.01193538173115773
chr01	1441949	0.07678622623159986	0.04770996485069065
chr01	1441954	0.022074037654548795	0.013715370741555483
chr01	1441959	0.0533156983604009	0.0331269059517597
chr01	1441981	0.06335114143856191	0.03936227732000558
chr01	1442046	0.11877223118653729	0.07379733649178624
chr01	1583314	0.09553974275406786	0.059362179811940904
chr01	1583344	0.006111098792565942	0.0037970391683662826
chr01	1583348	0.014799620821746934	0.0091955214347872
chr01	1583367	0.10598502384272643	0.06585219785361933
chr01	1583408	0.05635558686242828	0.0350156948752354
chr01	1583435	0.09553974275406786	0.059362179811940904
chr01	1583460	0.16839793101601008	0.10463151744780666
chr01	1839297	0.23433935859195898	0.14560323003547623
chr01	1839304	0.01262472562437919	0.0078441830696567
chr01	1959043	0.024605616737967108	0.015288329265683683
chr01	1959046	0.017680853480894737	0.010985731940509816
chr01	1959062	0.1317574006645837	0.08186547591967366
chr01	1959064	0.05597548802465166	0.03477952618873927
chr01	1959072	0.12994613503476793	0.08074007330810201
chr01	1959073	0.17554887731968571	0.10907465020144025
chr01	1959074	0.034071590900500215	0.021169869702504167
chr01	1959086	0.08509750219028105	0.0528740509545847
chr01	1959096	0.05544682722261629	0.0344510507639024
chr01	1959112	0.1864535372583964	0.11585009637085388
chr01	1959137	0.17384485265384117	0.10801588014719976
chr01	2105967	0.029363406295422778	0.018244510129013805
chr01	2105982	0.13095629605389705	0.08136772163881728
chr01	2105997	0.1308929240492812	0.08132834639847639
chr01	2105998	0.026496486261244075	0.01646319255718974
chr01	2106002	0.023298403233473902	0.014476111848413955
chr01	2106004	0.11705766916635185	0.07273201921117592
chr01	2106055	0.10812945616997854	0.06718460857334003
chr01	2106058	0.03597652629632604	0.022353472612009897
chr01	2106105	0.14058719455918894	0.08735173533135308
chr01	2106112	0.16307571279489444	0.1013246373376778
chr01	2106113	0.010699791013118569	0.006648153948937549
chr01	2106128	0.16767292943507991	0.10418104863796379
chr01	2106131	0.026496486261244075	0.01646319255718974
chr01	2265114	0.06299376093586198	0.039140224328747635
chr01	2265119	0.01355323741086907	0.008421099879753218
chr01	2265121	0.10411304091712317	0.06468906946504292
chr01	2265127	0.013255537786338575	0.00823612870302714
chr01	2265129	0.04332000757549152	0.026916234072039916
chr01	2265144	0.17535676885775395	0.10895528650281754
chr01	2265184	0.015267639713525065	0.009486317922282828
chr01	2265187	0.011843402180102929	0.0073587195185374175
chr01	2265197	0.1864535372583964	0.11585009637085388
chr01	2265232	0.1658099186842292	0.10302349497500012
chr01	2265250	0.04332000757549151	0.026916234072039906
chr01	2265267	0.01355323741086907	0.008421099879753218
chr01	2265278	0.1943405874320959	0.12075059617439783
chr01	2265285	0.017883289604864197	0.011111512576348882
chr01	2265290	0.14305862709239747	0.0888873227026427
chr01	2265299	0.02287922165025468	0.014215659686835847
chr01	2265300	0.024540691948920557	0.015247989226130148
chr01	2265308	0.045814169336679644	0.028465943906708823
chr01	2383971	0.2913346467645864	0.18101639368242195
chr01	2383975	0.0664045751058937	0.04125948232787929
chr01	2383984	0.1864535372583964	0.11585009637085388
chr01	2384008	0.17988948057131138	0.11177161863873832
chr01	2384020	0.17988948057131138	0.11177161863873832
chr01	2384078	0.055010533500113534	0.034179966232382376
chr01	2384099	0.2191344278658166	0.13615587539776514
chr01	2577531	0.07942422563017038	0.04934904603436976
chr01	2577537	0.023177979330008203	0.014401288270234682
chr01	2577544	0.025402441577483267	0.015783424375199927
chr01	2577548	0.08053580444265895	0.050039708783085196
chr01	2577567	0.19775650959640428	0.1228730279488191
chr01	2577573	0.36397102754200694	0.22614791457940756
chr01	2577574	0.008349767556949633	0.00518800227858527
chr01	2577576	0.09651586543413332	0.059968678933481526
chr01	2577577	0.10049131207919232	0.06243876281453449
chr01	2577578	0.054204089624128066	0.03367889447947095
chr01	2577581	0.1864535372583964	0.11585009637085388
chr01	2577594	0.19112404034556374	0.11875204310087946
chr01	2577595	0.08297217533924173	0.0515535111346764
chr01	2577600	0.025381892331582855	0.015770656410843145
chr01	2577601	0.01871026501438451	0.011625341288305596
chr01	2577611	0.13762602676306185	0.08551185833252642
chr01	2577628	0.1864535372583964	0.11585009637085388
chr01	2677444	0.023994098434408043	0.014908371580559807
chr01	2677448	0.13429154600886878	0.08344002895132958
chr01	2677460	0.04717896655899692	0.02931394009952447
chr01	2677468	0.00843731544669997	0.0052423988409341276
chr01	2677519	0.021342120938746427	0.013260605316839333
chr01	2677525	0.38244539047725845	0.23762668166481257
chr01	2677543	0.023560030857367853	0.01463867023098509
chr01	2677546	0.18603159973106673	0.11558793184492225
chr01	2677605	0.02570511721934815	0.015971487325330835
chr01	2677606	0.18419306294904658	0.11444558471378033
chr01	2781001	0.1891946752523192	0.11755326116692677
chr01	2781024	0.1864535372583964	0.11585009637085388
chr01	2781032	0.017800865450688423	0.011060299569907946
chr01	2781036	0.16899951612945865	0.10500530329490326
chr01	2781038	0.14771439726241095	0.09178011535655262
chr01	2781050	0.0549879264249588	0.034165919666820525
chr01	2781063	0.1864535372583964	0.11585009637085388
chr01	2781068	0.08727261652709267	0.05422552547870722
chr01	2781083	0.5601581488366663	0.34804582675046336
chr01	2781115	0.019091432421295122	0.011862173914134657
chr01	2781116	0.14584364185515156	0.09061774966800606
chr01	2781175	0.1864535372583963	0.11585009637085382
chr01	2913615	0.2928007554459492	0.18192733822401375
chr01	2913633	0.0077097788242208205	0.004790354921216325
chr01	2913657	0.021428242166467285	0.013314115444229465
chr01	2913664	0.024907825992757496	0.015476102433232178
chr01	2913669	0.07755824209946818	0.0481896452794316
chr01	2913719	0.050957982489829357	0.03166197471560797
chr01	2913726	0.020124666276725253	0.012504158204083113
chr01	2913761	0.1973816547812578	0.12264011755678071
chr01	2913769	0.01682114211850612	0.01045156323741993
chr01	2913793	0.16776731013254245	0.10423969066244537
chr01	2913800	0.0775582420994682	0.048189645279431606
chr01	2966852	0.1840443500708637	0.11435318420734639
chr01	2966885	0.057205514670223695	0.03554378471407235
chr01	2966902	0.17590478947974858	0.10929579086012188
chr01	2966907	0.17926705062307158	0.1113848811675808
chr01	2966916	0.1765564688485768	0.10970070201810661
chr01	2966922	0.4725158572730056	0.29359060925710184
chr01	2966923	0.0507283000568339	0.031519264996133244
chr01	2966933	0.1532488049536229	0.095218836197198
chr01	2966943	0.04071268377584353	0.02529621270960991
chr01	2966944	0.02964235789672997	0.01841783250395731
chr01	2966945	0.02964235789672997	0.01841783250395731
chr01	2966947	0.37461978550913694	0.23276435991405542
chr01	2966949	0.011196032583401846	0.006956486172535268
chr01	2966954	0.15782824899233505	0.09806420475931063
chr01	2966976	0.015551311702893617	0.009662573239233531
chr01	2966977	0.013824428047332374	0.008589600096113323
chr01	2966990	0.17614114098842132	0.10944264430929612
chr01	2967002	0.048941572588381915	0.03040910880144677
chr01	2967003	0.00983027729555009	0.006107894700133453
chr01	2967015	0.05337476258283931	0.03316360461654328
chr01	3035369	0.1864535372583964	0.11585009637085388
chr01	3035382	0.19100293744318747	0.11867679763695652
chr01	3035398	0.014524734681802348	0.009024725073013386
chr01	3035432	0.01464992688928142	0.009102511365054768
chr01	3035433	0.01464992688928142	0.009102511365054768
chr01	3035439	0.022935521325496783	0.014250640641868125
chr01	3035475	0.1864535372583964	0.11585009637085388
chr01	3035495	0.016298485666452145	0.010126818524985814
chr01	3035524	0.053693093708399475	0.033361394865611495
chr01	3035526	0.02242539876783191	0.013933683675884038
chr01	3100692	0.008180011621696053	0.005082526985663381
chr01	3100694	0.34974215519832397	0.21730701911288824
chr01	3282666	0.02289965330876137	0.014228354590037044
chr01	3282672	0.10928879349306625	0.06790494535311326
chr01	3282705	0.05226358937869427	0.03247319388646143
chr01	3282729	0.009651706034375571	0.005996942137257356
chr01	3282744	0.026604943509873177	0.016530580834669222
chr01	3282789	0.011599511104960072	0.007207181473323857
chr01	3282795	0.09744017456262688	0.06054298448534693
chr01	3282800	0.010151024188462927	0.00630718594985165
chr01	3282802	0.41734955888442693	0.2593138608579383
chr01	3282821	0.41734955888442693	0.2593138608579383
chr01	3282837	0.09422600176946638	0.058545906643245264
chr01	3282843	0.1354536212722554	0.08416206690905927
chr01	3481773	0.13973444587123662	0.08682189278112844
chr01	3481810	0.06416766620340283	0.039869612681334314
chr01	3481813	0.059738540454110534	0.037117642123741496
chr01	3481818	0.06416766620340283	0.039869612681334314
chr01	3481820	0.04093009750177229	0.02543129945278222
chr01	3481831	0.09567457613608626	0.05944595650253376
chr01	3481835	0.06597576991656566	0.04099305068362933
chr01	3481837	0.08621986760155553	0.0535714157939509
chr01	3481846	0.05034327269979741	0.031280034048445315
chr01	3481857	0.026801983216708625	0.016653008488021467
chr01	3481870	0.0631561421376901	0.03924111744215922
chr01	3481882	0.08443812116221883	0.05246435448666381
chr01	3481907	0.05034327269979738	0.0312800340484453
chr01	3481924	0.13973444587123662	0.08682189278112844
chr01	3716159	0.30633010300304647	0.19033359450303702
chr01	3716171	0.011481294195271573	0.007133729177478714
chr01	3716173	0.06978026404387952	0.04335691579325632
chr01	3716177	0.013138313643816651	0.008163293248104475
chr01	3716231	0.06786366300620572	0.042166064612936385
chr01	3716249	0.011481294195271573	0.007133729177478714
chr01	3716250	0.01646524280959607	0.010230430563608494
chr01	3716260	0.16592562047833387	0.10309538454166857
chr01	3716268	0.1712852886845201	0.10642553363582051
chr01	3716284	0.018135206985007417	0.0112680376452546
chr01	3833484	0.08604821440160268	0.05346476166419125
chr01	3833535	0.2670897479728911	0.1659521910782795
chr01	3833590	-3.2311742677852644e-27	-2.007641452225059e-27
chr01	3833661	-6.462348535570529e-27	-4.015282904450118e-27
chr01	3919409	0.05324795783139931	0.03308481639460546
chr01	3919413	0.054097374231322826	0.0336125884778658
chr01	3919419	0.05726276478751627	0.035579356211953864
chr01	3919443	0.17880058913224836	0.11109505234770559
chr01	3919464	0.17415194470749804	0.10820668716826243
chr01	3919469	0.056032504215118906	0.03481495233971208
chr01	3919485	0.17880058913224844	0.11109505234770563
chr01	3919503	0.13036935606681666	0.08100303532035426
chr01	3919509	0.1422850537301485	0.08840667454823267
chr01	3919577	0.019218098871465507	0.01194087620466217
chr01	4291592	0.16683424963291982	0.10365994757797219
chr01	4291617	0.11859848502986114	0.07368938193489788
chr01	4291719	0.123245495887647	0.07657673212211806
chr01	4291728	0.08255355089034329	0.05129340514011503
chr01	4291744	0.26300035929908977	0.16341131103425435
chr01	4398935	0.3350644660266286	0.20818725807190655
chr01	4398962	0.3447364098115884	0.2141967746305988
chr01	4398978	0.30649537424834633	0.19043628330142
chr01	4398980	0.43820266343515035	0.27227062320932677
chr01	4398990	0.4382026634351503	0.2722706232093267
chr01	4398993	0.30649537424834633	0.19043628330142
chr01	4399021	0.30649537424834633	0.19043628330142
chr01	4406446	0.25308113906659657	0.1572481529802158
chr01	4406450	0.25308113906659657	0.1572481529802158
chr01	4406452	0.25308113906659657	0.1572481529802158
chr01	4406453	0.17851484104568613	0.1109175070790409
chr01	4406455	0.584033268228926	0.36288027249565596
chr01	4406458	0.20702372565765123	0.12863107303378377
chr01	4406459	0.2070237256576512	0.12863107303378374
chr01	4406463	0.2070237256576512	0.12863107303378374
chr01	4406510	0.17851484104568613	0.1109175070790409
chr01	4406521	0.584033268228926	0.36288027249565596
chr01	4406552	0.20702372565765123	0.12863107303378377
chr01	4406573	0.28639771848490847	0.17794890767284274
chr01	4406600	0.3219746299926053	0.20005408565631064
chr01	4478414	0.01891385914033128	0.011751841431227452
chr01	4478420	0.014649926889281413	0.009102511365054765
chr01	4478424	0.2782119610902187	0.1728628106376923
chr01	4478429	0.27805730471783974	0.17276671723068102
chr01	4478441	0.0758543707296862	0.04713097047339011
chr01	4478485	0.051818265865630486	0.03219649883061409
chr01	4478509	0.27931112843750455	0.17354576170948824
chr01	4478526	0.03892923186762985	0.02418809173492975
chr01	4478540	0.021711293744622995	0.01348998527801984
chr01	4478561	0.27805730471783974	0.17276671723068102
chr01	4478568	0.10335195759339022	0.06421618180789689
chr01	4478571	0.13275638854420888	0.08248618198848642
chr01	4478573	0.08920952877359764	0.0554289967226371
chr01	4573660	0.026496486261244075	0.01646319255718974
chr01	4573665	0.026496486261244075	0.01646319255718974
chr01	4573671	0.035448011863375234	0.022025088131398595
chr01	4573676	0.026496486261244075	0.01646319255718974
chr01	4573700	0.028302554599470384	0.01758536590993177
chr01	4573701	0.28827248266820527	0.17911376415398617
chr01	4573710	0.19210982419778208	0.11936454504618746
chr01	4573751	0.17229256856785916	0.1070513918162182
chr01	4573762	0.25546762845723525	0.1587309622095755
chr01	4573768	0.062040567938354496	0.03854797222001864
chr01	4573796	0.021711293744622988	0.013489985278019834
chr01	4573815	0.021108818561277436	0.013115646399402036
chr01	4573826	0.1686575356883423	0.10479281889990157
chr01	4573828	0.056032504215118906	0.03481495233971208
chr01	4641985	0.6349429823253028	0.3945122563721768
chr01	4641991	0.03412619713963699	0.021203798466524763
chr01	4641994	0.1765281333645894	0.10968309619201758
chr01	4642010	0.045814169336679644	0.028465943906708823
chr01	4642019	0.059260388342129586	0.03682054951253427
chr01	4642028	0.08967499376061183	0.05571820637988335
chr01	4642030	0.6378966009384146	0.39634744279986867
chr01	4642073	0.06088398942543763	0.03782934958538239
chr01	4642076	0.06454767579757678	0.04010572591766241
chr01	4642078	0.02709132671064416	0.016832787708891152
chr01	4642084	0.03232410147526077	0.020084093474829402
chr01	4642093	0.026587062696412783	0.016519470860607934
chr01	4642094	0.09620776283299479	0.059777244023965476
chr01	4642100	0.023412245103788046	0.014546845779455739
chr01	4642111	0.01611711783786684	0.010014128357080545
chr01	4642112	0.021580638958698196	0.013408804895157354
chr01	4642113	0.0631561421376901	0.03924111744215922
chr01	4642116	0.1686830604337116	0.10480867831589524
chr01	4642129	0.12638524384714298	0.07852756721506517
chr01	4642131	0.03758112200937487	0.023350463984371725
chr01	4876575	0.192625294797556	0.1196848249375654
chr01	4876580	0.1864535372583964	0.11585009637085388
chr01	4876586	0.09960717159064231	0.061889415441939766
chr01	4876617	0.13920032075614258	0.08649002218769483
chr01	4876692	0.1864535372583964	0.11585009637085388
chr01	4876693	0.10866388290914025	0.06751666657634399
chr01	4876704	0.11444685671882873	0.07110983022994673
chr01	4876724	0.03044901952120778	0.01891903955161398
chr01	4876733	0.011965667419487902	0.007434687183049595
chr01	5009603	0.17640559368151476	0.10960695800605345
chr01	5009615	0.04771743104168588	0.02964850689363869
chr01	5009616	0.01736829447208331	0.010791528109223951
chr01	5009630	0.13613693052401402	0.08458663081828467
chr01	5009639	0.1641295263626382	0.10197940852182989
chr01	5009650	0.18690047811744698	0.11612779634026409
chr01	5009653	0.01355323741086907	0.008421099879753218
chr01	5009657	0.17640559368151476	0.10960695800605345
chr01	5009659	0.17296074048088012	0.10746655036806965
chr01	5009661	0.10733089235136328	0.06668843297535905
chr01	5009662	0.1856482428887916	0.11534973884641425
chr01	5009665	0.024411931805521883	0.015167986050857646
chr01	5009682	0.10102010075331666	0.0627673176907674
chr01	5009683	0.016986638873655216	0.010554392152950322
chr01	5009701	0.16670606311844965	0.10358030081839244
chr01	5009725	0.06525619928222423	0.04054595631062978
chr01	5009727	0.23780039629863603	0.14775369367246277
chr01	5009728	0.17235359642299952	0.10708931055459815
chr01	5009731	0.08070028046625716	0.05014190348244421
chr01	5154630	0.09221447883384606	0.05729607717167646
chr01	5154638	0.011365462715380789	0.007061759032500831
chr01	5154671	0.1280559377147168	0.0795656276799433
chr01	5154672	0.03158284772253689	0.019623526622888642
chr01	5154673	0.14306213892134684	0.08888950472465314
chr01	5154679	0.11453150084429387	0.07116242258210345
chr01	5154691	0.01610964114327655	0.010009482825536566
chr01	5154696	0.09554564366086626	0.05936584625148033
chr01	5154713	0.09257039010514656	0.05751721727813898
chr01	5154733	0.021269788084060437	0.013215662387306504
chr01	5154744	0.10575045087038917	0.0657064494712027
chr01	5154751	0.022935521325496783	0.014250640641868125
chr01	5154777	0.024605616737967108	0.015288329265683683
chr01	5331517	0.11011795965343443	0.06842013525510467
chr01	5331553	0.14383015446085257	0.0893666996096327
chr01	5331556	0.05349786421937594	0.03324009196382495
chr01	5331574	0.03758112200937487	0.023350463984371725
chr01	5331579	0.05540946228677393	0.03442783462393596
chr01	5331582	0.018769783275046102	0.011662322062898868
chr01	5331584	0.32921555143315717	0.20455312310572724
chr01	5331605	0.022590529886216452	0.014036285408519256
chr01	5331614	0.01341204767625899	0.008333373765238773
chr01	5331631	0.03325612907260597	0.020663194781033636
chr01	5331644	0.4398233701535931	0.27327762491217067
chr01	5331664	0.1864535372583964	0.11585009637085388
chr01	5331665	0.1864535372583963	0.11585009637085382
chr01	5331672	0.1864535372583964	0.11585009637085388
chr01	5331674	0.22353327684019364	0.13888903393739732
chr01	5331693	0.016867939006383267	0.010480639778686672
chr01	5331703	0.20918062236510448	0.12997122830836108
chr01	5331706	0.13088673144505517	0.08132449871713485
chr01	5561160	0.011943854828074946	0.0074211342579914505
chr01	5561162	0.10589173296256083	0.06579423297069663
chr01	5561168	0.16171997481909892	0.1004822699712069
chr01	5561175	0.022038047770477215	0.01369300896929106
chr01	5561176	0.07563441346405755	0.04699430334014482
chr01	5561182	0.019218098871465507	0.01194087620466217
chr01	5561183	0.11782150492982357	0.07320661705528692
chr01	5561184	0.16171997481909897	0.10048226997120693
chr01	5561185	0.026748188041293877	0.016619583666225523
chr01	5561196	0.008904117700019878	0.005532439388452933
chr01	5561201	0.02260622627604225	0.01404603812386449
chr01	5561217	0.008904117700019878	0.005532439388452933
chr01	5561219	0.17742742565380087	0.11024185790768476
chr01	5561226	0.029047724257009834	0.018048365850334855
chr01	5561239	0.17194368335360208	0.10683461724444897
chr01	5561242	0.1818654056589316	0.11299932992374953
chr01	5561246	0.16980758073540397	0.10550738206395824
chr01	5561251	0.11764631422191885	0.07309776494825548
chr01	5561253	0.03856401715014396	0.023961171072340446
chr01	5561265	0.1785212920639002	0.11092151532202078
chr01	5561277	0.14961024845467383	0.09295807393303203
chr01	5561285	0.1774274256538008	0.1102418579076847
chr01	5561297	0.12342497378804751	0.0766882480116183
chr01	5653698	0.08261355527661754	0.05133068796153403
chr01	5653725	0.046943533789427616	0.029167657495050934
chr01	5653728	0.01236330511354939	0.007681753373667725
chr01	5653739	0.1864535372583964	0.11585009637085388
chr01	5653740	0.1864535372583964	0.11585009637085388
chr01	5653743	0.011885051372284614	0.007384597616636086
chr01	5653780	0.010525960393678382	0.006540146912383224
chr01	5653784	0.17921199429282506	0.11135067274622999
chr01	5735872	0.01233682897063585	0.00766530282114315
chr01	5735878	0.43241834364868104	0.26867662325332897
chr01	5735879	0.16418632915713238	0.10201470208242974
chr01	5735893	0.18615351347987305	0.11566368111605875
chr01	5735899	0.01355323741086907	0.008421099879753218
chr01	5735916	0.01355323741086907	0.008421099879753218
chr01	5735920	0.09378842190588701	0.05827402298734358
chr01	5735921	0.17289059839019796	0.10742296863674579
chr01	5735937	0.04622805855850781	0.028723107739268356
chr01	5735943	0.03480882191272984	0.021627937085243177
chr01	5735951	0.02565165397839462	0.015938268746011626
chr01	5735952	0.08019660158481579	0.04982895019760478
chr01	5735961	0.09575796775209289	0.059497770626808055
chr01	5735977	0.01871026501438451	0.011625341288305596
chr01	5735982	0.26829128382992895	0.16669874728138315
chr01	5736000	0.011444163286357528	0.007110658446618468
chr01	5736009	0.2188350004224579	0.1359698306668405
